Position (m),Area Analytical (m^2),Position (m),"Area (m^2) [disks=2, alpha=0]","Disk Weight (N) [disks=2, alpha=0]",Position (m),"Area (m^2) [disks=2, alpha=0.02]","Disk Weight (N) [disks=2, alpha=0.02]",Position (m),"Area (m^2) [disks=2, alpha=0.03]","Disk Weight (N) [disks=2, alpha=0.03]",Position (m),"Area (m^2) [disks=2, alpha=0.05]","Disk Weight (N) [disks=2, alpha=0.05]",Position (m),"Area (m^2) [disks=2, alpha=0.1]","Disk Weight (N) [disks=2, alpha=0.1]",Position (m),"Area (m^2) [disks=10, alpha=0]","Disk Weight (N) [disks=10, alpha=0]",Position (m),"Area (m^2) [disks=10, alpha=0.02]","Disk Weight (N) [disks=10, alpha=0.02]",Position (m),"Area (m^2) [disks=10, alpha=0.03]","Disk Weight (N) [disks=10, alpha=0.03]",Position (m),"Area (m^2) [disks=10, alpha=0.05]","Disk Weight (N) [disks=10, alpha=0.05]",Position (m),"Area (m^2) [disks=10, alpha=0.1]","Disk Weight (N) [disks=10, alpha=0.1]",Position (m),"Area (m^2) [disks=20, alpha=0]","Disk Weight (N) [disks=20, alpha=0]",Position (m),"Area (m^2) [disks=20, alpha=0.02]","Disk Weight (N) [disks=20, alpha=0.02]",Position (m),"Area (m^2) [disks=20, alpha=0.03]","Disk Weight (N) [disks=20, alpha=0.03]",Position (m),"Area (m^2) [disks=20, alpha=0.05]","Disk Weight (N) [disks=20, alpha=0.05]",Position (m),"Area (m^2) [disks=20, alpha=0.1]","Disk Weight (N) [disks=20, alpha=0.1]",Position (m),"Area (m^2) [disks=100, alpha=0]","Disk Weight (N) [disks=100, alpha=0]",Position (m),"Area (m^2) [disks=100, alpha=0.02]","Disk Weight (N) [disks=100, alpha=0.02]",Position (m),"Area (m^2) [disks=100, alpha=0.03]","Disk Weight (N) [disks=100, alpha=0.03]",Position (m),"Area (m^2) [disks=100, alpha=0.05]","Disk Weight (N) [disks=100, alpha=0.05]",Position (m),"Area (m^2) [disks=100, alpha=0.1]","Disk Weight (N) [disks=100, alpha=0.1]",Position (m),"Area (m^2) [disks=150, alpha=0]","Disk Weight (N) [disks=150, alpha=0]",Position (m),"Area (m^2) [disks=150, alpha=0.02]","Disk Weight (N) [disks=150, alpha=0.02]",Position (m),"Area (m^2) [disks=150, alpha=0.03]","Disk Weight (N) [disks=150, alpha=0.03]",Position (m),"Area (m^2) [disks=150, alpha=0.05]","Disk Weight (N) [disks=150, alpha=0.05]",Position (m),"Area (m^2) [disks=150, alpha=0.1]","Disk Weight (N) [disks=150, alpha=0.1]",Position (m),"Area (m^2) [disks=500, alpha=0]","Disk Weight (N) [disks=500, alpha=0]",Position (m),"Area (m^2) [disks=500, alpha=0.02]","Disk Weight (N) [disks=500, alpha=0.02]",Position (m),"Area (m^2) [disks=500, alpha=0.03]","Disk Weight (N) [disks=500, alpha=0.03]",Position (m),"Area (m^2) [disks=500, alpha=0.05]","Disk Weight (N) [disks=500, alpha=0.05]",Position (m),"Area (m^2) [disks=500, alpha=0.1]","Disk Weight (N) [disks=500, alpha=0.1]"
0.14228456913827653,0.30546019776799854,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7171717171717172,21.362830459323224,16765.549344476865,0.7171717171717172,20.31196797427016,15940.832466207221,0.7171717171717172,19.812416713217868,15548.784636533383,0.7171717171717172,18.8616299185015,14802.607160039977,0.7171717171717172,16.737987148064125,13135.972313800725,0.47651006711409394,3.7367628837993876,1955.07434080384,0.47651006711409394,3.6409765036485178,1904.9589067089046,0.47651006711409394,3.594398862160894,1880.58948468258,0.47651006711409394,3.5037728034363447,1833.1739307578957,0.47651006711409394,3.2910757166184803,1721.890814934789,0.14228456913827653,0.3021521512867895,47.42580166597448,0.14228456913827653,0.300832241778426,47.218628669541744,0.14228456913827653,0.30017600235023395,47.11562532889272,0.14228456913827653,0.2988708893547051,46.91077479311451,0.14228456913827653,0.29565047970871444,46.40529929507982
0.1442885771543086,0.31030228631147394,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7272727272727273,23.03938539377091,18081.30965703141,0.7272727272727273,21.879152383429517,17170.758790515483,0.7272727272727273,21.32821935655796,16738.386551026684,0.7272727272727273,20.280759834568464,15916.34031816933,0.7272727272727273,17.946766123504993,14084.622053726718,0.4832214765100671,3.9322703178797718,2057.3638303146968,0.4832214765100671,3.829164938771422,2003.419095965208,0.4832214765100671,3.779057180207373,1977.2027166844975,0.4832214765100671,3.6816175146297967,1926.2222836543096,0.4832214765100671,3.4532208227059744,1806.7251344397657,0.1442885771543086,0.30689473145338697,48.17019704892362,0.1442885771543086,0.30552849492720424,47.95575256377398,0.1442885771543086,0.3048492891724887,47.84914442851383,0.1442885771543086,0.30349863332149524,47.63714548614189,0.1442885771543086,0.30016659860806966,47.11414931752262
0.14629258517034066,0.31522113058821405,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7373737373737375,24.84751635947405,19500.330838915233,0.7373737373737375,23.56691795160028,18495.3172084159,0.7373737373737375,22.959508814750144,18018.62251781591,0.7373737373737375,21.805920391394064,17113.286323166063,0.7373737373737375,19.241621078533633,15100.824222433195,0.4899328859060403,4.138006700911241,2165.0051059167613,0.4899328859060403,4.027053821073071,2106.9545591854308,0.4899328859060403,3.9731635944093227,2078.7591925949578,0.4899328859060403,3.8684280691710202,2023.9615657902777,0.4899328859060403,3.623245662250964,1895.6821304897046,0.14629258517034066,0.3117117511582793,48.926276461803525,0.14629258517034066,0.3102978700681421,48.704353685895576,0.14629258517034066,0.3095950479232772,48.59403872203759,0.14629258517034066,0.3081975662332477,48.374689995970556,0.14629258517034066,0.30475079649683834,47.83368501814375
0.14829659318637273,0.3202179473133897,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7474747474747475,26.797549443365575,21030.716803153304,0.7474747474747475,25.384516498617447,19921.768548114975,0.7474747474747475,24.715047025201986,19396.36890537852,0.7474747474747475,23.444978215929357,18399.61890386136,0.7474747474747475,20.62859474107344,16189.321152794437,0.4966442953020134,4.354507211502917,2278.2781730583265,0.4966442953020134,4.2351418185175245,2215.8261994483687,0.4966442953020134,4.177199549057073,2185.5108040666605,0.4966442953020134,4.064653386307998,2126.6266517163444,0.4966442953020134,3.801527882059605,1988.9593878935852,0.14829659318637273,0.31660437880445963,49.694223297147985,0.14829659318637273,0.3151415027638039,49.46461027380666,0.14829659318637273,0.31441439807050187,49.35048392114597,0.14829659318637273,0.31296877600545236,49.123579081815805,0.14829659318637273,0.3094040859967508,48.56406533805
0.1503006012024048,0.3252939724892754,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7575757575757577,28.900621123680903,22681.207457864773,0.7575757575757577,27.341907725446962,21457.929182930777,0.7575757575757577,26.604257896831527,20879.02159743338,0.7575757575757577,25.206379463982213,19781.96660333324,0.7575757575757577,22.114147979933136,17355.183334651527,0.5033557046979865,4.5823350288087505,2397.4776870727387,0.5033557046979865,4.4539531642677614,2330.3082955448926,0.5033557046979865,4.391670920919033,2297.7222258248385,0.5033557046979865,4.270764708345696,2234.464095406468,0.5033557046979865,3.9884629752954415,2086.763828674575,0.1503006012024048,0.32157380113417444,50.474223826020015,0.1503006012024048,0.32006054616561747,50.236703326155315,0.1503006012024048,0.3193084763063584,50.118658441046016,0.1503006012024048,0.3178133670693655,49.88398609520761,0.1503006012024048,0.31412749458859485,49.30545155062585
0.15230460921843686,0.3304504617109849,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7676767676767677,31.16874186946738,24461.228619158,0.7676767676767677,29.449813224417372,23112.21341852275,0.7676767676767677,28.637277111658598,22474.53507722967,0.7676767676767677,27.099192211061975,21267.446047241436,0.7676767676767677,23.70518831966162,18603.83179327044,0.5100671140939598,4.822082797516024,2522.913719660384,0.5100671140939598,4.68403896376506,2450.6891858418794,0.5100671140939598,4.617109254057336,2415.6715617227983,0.5100671140939598,4.48725670301938,2347.73270701974,0.5100671140939598,4.184465112905414,2189.312147072113,0.15230460921843686,0.32662122351677647,51.26646724319323,0.15230460921843686,0.32505617128559633,51.0208166449872,0.15230460921843686,0.32427843681130375,50.89874344190224,0.15230460921843686,0.32273246062107075,50.656087019083266,0.15230460921843686,0.31892206482727903,50.05800729528972
0.15430861723446893,0.3356886904770522,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.7777777777777778,33.61486473138318,26380.94584118952,0.7777777777777778,31.719774598784664,24893.679105126208,0.7777777777777778,30.82500565722393,24191.464439789343,0.7777777777777778,29.133151921875168,22863.69762828763,0.7777777777777778,25.40910037140868,19941.061971481533,0.5167785234899329,5.074374169482062,2654.9125654730146,0.5167785234899329,4.925978568453306,2577.2719870147703,0.5167785234899329,4.854073056793758,2539.651023314494,0.5167785234899329,4.714648619927742,2466.7041579461948,0.5167785234899329,4.389968013225031,2296.8312645193364,0.15430861723446893,0.33174787024109575,52.07114571304239,0.15430861723446893,0.33012956727224907,51.81713687905222,0.15430861723446893,0.3293254515220548,51.69092287090172,0.15430861723446893,0.32772719487426993,51.44006050746541,0.15430861723446893,0.3237888545599655,50.82189861173219
0.156312625250501,0.3410099545049363,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.787878787878788,36.25295931550213,28451.322470806073,0.787878787878788,34.16421600340651,26812.07671947343,0.787878787878788,33.17916736813964,26039.010550515988,0.787878787878788,31.318710220455873,24578.923781013767,0.787878787878788,27.233778306619598,21373.069215035062,0.5234899328859061,5.339865426029364,2793.8175908985636,0.5234899328859061,5.180381019536935,2710.375349421725,0.5234899328859061,5.103149163941122,2669.9676425739954,0.5234899328859061,4.953485503658298,2591.6636155140213,0.5234899328859061,4.605425851490438,2409.558805499797,0.156312625250501,0.3369549848124,52.8884544161543,0.156312625250501,0.3352819416907388,52.625853567778364,0.156312625250501,0.3344507104036767,52.4953835049611,0.156312625250501,0.3327987253168605,52.236087925734424,0.156312625250501,0.3287289371473164,51.59729397464278
0.15831663326653306,0.34641557005152723,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.797979797979798,39.09809156258274,30684.182258314933,0.797979797979798,36.796511441890495,28877.90217959566,0.797979797979798,35.712370775746066,28027.068584805515,0.797979797979798,33.667087198804715,26421.930033621942,0.797979797979798,29.187660508660624,22906.47596719686,0.5302013422818792,5.61924718511922,2939.990127254376,0.5302013422818792,5.4478865653331425,2850.3342509823005,0.5302013422818792,5.3649541675708665,2806.9440204730777,0.5302013422818792,5.2043394663649085,2722.9104088021204,0.5302013422818792,4.831314211062126,2527.7435952277046,0.15831663326653306,0.34224383025401545,53.718591596670265,0.15831663326653306,0.3405145208073602,53.44715918592326,0.15831663326653306,0.3396554217258249,53.312314994085476,0.15831663326653306,0.3379482249713556,53.04435339150398,0.15831663326653306,0.3337434016878963,52.3843643289322
0.16032064128256512,0.3519068742387327,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8080808080808082,42.16650978841423,33092.27688194749,0.8080808080808082,39.631057180947735,31102.453675607783,0.8080808080808082,38.43817558705083,30166.28020071749,0.8080808080808082,36.190327518930125,28402.169036856365,0.8080808080808082,31.279766546271674,24548.36078551401,0.5369127516778524,5.913246197844658,3093.8104107123254,0.5369127516778524,5.729168255959501,2997.500831518011,0.5369127516778524,5.640135919750666,2950.9191132135484,0.5369127516778524,5.467811022690617,2860.758727071731,0.5369127516778524,5.06813107824548,2651.646180138035,0.16032064128256512,0.3476156894136825,54.561758610371605,0.16032064128256512,0.34582854987839784,54.28124918891332,0.16032064128256512,0.34494081234320245,54.14190990538906,0.16032064128256512,0.3431768846592035,53.865043816108575,0.16032064128256512,0.33883335324577585,53.183283125456974
0.1623246492985972,0.3574852253842258,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8181818181818182,45.47573747660898,35689.35877164273,0.8181818181818182,42.68334966996482,33497.89282098839,0.8181818181818182,41.37116413796763,32468.089615476998,0.8181818181818182,38.90136058141369,30529.78778429347,0.8181818181818182,33.51973662210698,26306.28930102956,0.5436241610738255,6.222627238915892,3255.6785714007947,0.5436241610738255,6.024933619287738,3152.245269611345,0.5436241610738255,5.929375110857378,3102.24905800058,0.5436241610738255,5.744530490068821,3005.538352404007,0.5436241610738255,5.316397882677257,2781.539372216741,0.1623246492985972,0.3530718652747196,55.41815997351999,0.1623246492985972,0.3512252934434356,55.12832205888166,0.1623246492985972,0.35030812798029765,54.984363767787514,0.1623246492985972,0.34848591326906503,54.69834894671245,0.1623246492985972,0.34399991308138167,53.99422635725367
0.16432865731462926,0.3631520033374352,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8282828282828284,49.04467335377325,38490.25964804125,0.8282828282828284,45.97006938314432,36077.310451891666,0.8282828282828284,44.527018191477225,34944.80387667133,0.8282828282828284,41.81406505314439,32815.678253707716,0.8282828282828284,35.91787365958816,28188.34724804479,0.5503355704697986,6.54819509605597,3426.015674256484,0.5503355704697986,6.335926422293736,3314.956704144083,0.5503355704697986,6.233386927250372,3261.3080403373947,0.5503355704697986,6.035159457582317,3157.595428207069,0.5503355704697986,5.576660585334775,2917.7088182471543,0.16432865731462926,0.3586136812720716,56.288003412464356,0.16432865731462926,0.3567060356231842,55.98857935141499,0.16432865731462926,0.3557586335204667,55.83987511737245,0.16432865731462926,0.3538765380291078,55.54446140904876,0.16432865731462926,0.34924421888563806,54.81737259628975
0.16633266533066132,0.36890860982086277,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8383838383838385,52.893699318577376,41510.975225219525,0.8383838383838385,49.509171033115166,38854.797426788784,0.8383838383838385,47.9226014788287,37609.657640584766,0.8383838383838385,44.94333806777405,35271.53171558907,0.8383838383838385,38.4851882018965,30203.175700848373,0.5570469798657718,6.890796663481618,3605.264814333583,0.5570469798657718,6.662928522143072,3486.0442027852555,0.5570469798657718,6.552922792279152,3428.4892049204527,0.5570469798657718,6.340392326713275,3317.2932653363855,0.5570469798657718,5.849490816316014,3060.453595096539,0.16633266533066132,0.364242481613318,57.1714999140264,0.16633266533066132,0.3622720804218962,56.86222574302083,0.16633266533066132,0.36129361329942794,56.70864554347821,0.16633266533066132,0.35935000478337603,56.403576750798706,0.16633266533066132,0.35456742501744626,55.652903030738365
0.16833667334669336,0.3747564687768101,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8484848484848485,57.04479684109932,44768.75656089475,0.8484848484848485,53.31998063884169,41845.52080536296,0.8484848484848485,51.57604841142745,40476.88279328826,0.8484848484848485,48.305169434837445,37909.896972460425,0.8484848484848485,41.23344630821129,32360.00866268422,0.5637583892617449,7.251323144914977,3793.8922694195167,0.5637583892617449,7.00676181157138,3665.9377798141463,0.5637583892617449,6.8887721947972755,3604.2056123179345,0.5637583892617449,6.660957927478135,3485.01318765656,0.5637583892617449,6.135487064634355,3210.086832216695,0.16833667334669336,0.3699596316047207,58.068863776676956,0.16833667334669336,0.3679247520344397,57.74946907932566,0.16833667334669336,0.3669143714032335,57.59087973545154,0.16833667334669336,0.36490757827229825,57.27589348561993,0.16833667334669336,0.3599707027445493,56.501001502784455
0.17034068136272543,0.3806970267196022,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8585858585858587,61.5216724971888,48282.208575793775,0.8585858585858587,57.423299967146725,45065.80581421675,0.8585858585858587,55.50685942276383,43561.78327498506,0.8585858585858587,51.91672121745842,40744.242811461365,0.8585858585858587,44.17522064430202,34668.71316164823,0.5704697986577181,7.630712371856929,3992.388712955546,0.5704697986577181,7.368290263349744,3855.089465784586,0.5704697986577181,7.241764609562654,3788.891243723181,0.5704697986577181,6.997621213610002,3661.1554189607537,0.5704697986577181,6.435275922371278,3366.936362584653,0.17034068136272543,0.37576651798238836,58.98031266251568,0.17034068136272543,0.3736653951581019,58.65052042401567,0.17034068136272543,0.372622231970788,58.48678553013488,0.17034068136272543,0.3705505424173929,58.16161313783399,0.17034068136272543,0.36545524048782907,57.361854546969646
0.1723446893787575,0.38673175309339386,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8686868686868687,66.34989335476818,52071.39630482207,0.8686868686868687,61.84151890639814,48533.22403774127,0.8686868686868687,59.736003433786365,46880.81549483554,0.8686868686868687,55.79641306424056,43789.02497281599,0.8686868686868687,47.323944977349306,37139.83201822374,0.5771812080536912,8.029951243152484,4201.27049041738,0.5771812080536912,7.748422078868079,4053.974431663779,0.5771812080536912,7.612771514122548,3983.0020561889173,0.5771812080536912,7.351185040627842,3846.140013256487,0.5771812080536912,6.7495133856344385,3531.3454033639387,0.1723446893787575,0.3816645492486399,59.906067650066525,0.1723446893787575,0.3794953753091947,59.5655941085312,0.1723446893787575,0.37841853950098175,59.39657396007409,0.1723446893787575,0.37628020061023415,59.06094028778235,0.1723446893787575,0.37102224406908396,58.23565142908342
0.17434869739478956,0.3928621406356489,1.0,0.4924,19321.776,1.0,0.48274509803921567,18942.917647058825,1.0,0.47805825242718447,18759.00582524272,1.0,0.46895238095238095,18401.69142857143,1.0,0.4476363636363636,17565.250909090908,1.0,18.37832873303664,144233.12389687155,1.0,17.40111400253973,136563.94269193182,1.0,16.938894296188696,132936.4424364889,1.0,16.063346289790307,126065.14168227435,1.0,14.127965145965355,110876.27046553612,1.0,53.89100436851664,211468.30114205932,1.0,50.24911025999909,197177.50866023646,1.0,48.54852706202759,190504.42019139626,1.0,45.36696768106909,178019.98118051514,1.0,38.52570232202215,151174.85591161493,0.8787878787878789,71.55703298525039,56157.95948682451,0.8787878787878789,66.59873637309965,52266.688305608615,0.8787878787878789,64.28602797168479,50451.67475217822,0.8787878787878789,59.96401370843665,47059.75795838108,0.8787878787878789,50.69397229845126,39784.62945982455,0.5838926174496644,8.450078292194222,4421.080962476018,0.5838926174496644,8.148111946124367,4263.092170212269,0.5838926174496644,8.002708507010821,4187.017090868061,0.5838926174496644,7.722492030816888,4040.4078305233957,0.5838926174496644,7.0788862148770475,3703.6732676236716,0.17434869739478956,0.3876551560136466,60.84635328790197,0.17434869739478956,0.38541607914453746,60.4949077825266,0.17434869739478956,0.38430465916451056,60.32045930246158,0.17434869739478956,0.38209787600574396,59.974082617861576,0.17434869739478956,0.3766729369623366,59.12258418560836
